Location,Business name,Star Rating,Address1,Address2,Town Country,Zipcode,Phone,Source URL
Stretford,Travelodge Manchester Trafford Park,4.0,17 Trafford Way,Trafford Park,Manchester,M17 8DD,+44 871 984 6338,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcI-M3P6bzJqutDGgsvZy8xdGRxNWtjORAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CCEQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQnAw
Dukinfield,Village Hotel Hyde,4.0,VILLAGE HIDE,Captain Clarke Rd,Hyde,SK14 4QG,+44 161 674 0155,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgIldGhooPjyfv0ARoLL2cvMXR5Y3c2Mm0QAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CDsQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQnAw
Cheshire,Airport Inn Manchester,3.1,Altrincham Rd,,Wilmslow,SK9 4LR,+44 871 221 0247,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcIs9mv4Y7G9dIEGgsvZy8xdjZxaDRnbhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CFEQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQnAw
Metropolitan Borough of Stockport,The Deanwater Hotel,4.4,Wilmslow Rd,,Stockport,SK7 1RJ,+44 1625 522906,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcI4PHRwJOQnsUIGgsvZy8xdHB0cTQ0YhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CGcQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQnAw
Ringway,Holiday Inn Express Manchester Airport,3.9,Runger Ln,Airport,Manchester,M90 5DL,+44 161 980 2556,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgI4N7ZhITq-Ip8GgwvZy8xcTJ3OW14emMQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CIEBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Manchester,Merchant Hotel,2.3,31 Back Piccadilly,,Manchester,M1 1HP,+44 161 236 2939,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgI0rjM5pLu-PL4ARoLL2cvMXRqdjMxZmYQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CJcBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Sale,Trivelles Belforte Hotel,3.5,Broad Rd,,Sale,M33 2AE,+44 161 973 8779,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChoIguzK3b-EwZ-2ARoNL2cvMTFmMzNuNXMxMRAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CLEBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Bolton,Britannia Bolton Hotel,3.2,Beaumont Rd,,Bolton,BL3 4TA,+44 871 222 0024,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgIuYfdnrGIxI3FARoLL2cvMXRsbmNfNjkQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CMsBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Sale,Belforte House Hotel,3.8,7-9 Broad Rd,,Sale,M33 2AE,+44 161 973 8779,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcIsbDh373V1J9ZGgsvZy8xdGR3azE3eBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0COEBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Manchester,Park City Suites Hotel,4.4,882 Rochdale Rd,,Manchester,M9 8AH,+44 161 211 1018,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChoIw97e8onnvoC7ARoNL2cvMTFmcGdfYnpmZxAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CPkBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Metropolitan Borough of Stockport,Britannia Hotel Stockport,2.8,Dialstone Ln,,Stockport,SK2 6AG,+44 871 222 0014,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgIuuHW2YLe6LvBARoLL2cvMXRnNXo1a2wQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDRlEwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CI8CEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJwM
Manchester,Hotel Motel One Manchester-Royal Exchange,4.5,11,15 Cross St,Manchester,M2 1WD,+44 161 228 0800,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChoImP64kZq99-aWARoNL2cvMTFnNnloMWNfOBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CAsQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Manchester,Motel One,4.5,34 London Rd,,Manchester,M1 2PF,+44 161 200 5650,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgIssjbipuPs9eBARoLL2cvMXRkcGxtcTQQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CCMQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Manchester,Travelodge Manchester Piccadilly,4.1,31 Piccadilly,,Manchester,M1 1LU,+44 871 984 6513,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChkI14jA34HH2p5OGg0vZy8xMWI1cGt4azZjEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CDsQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Stretford,"Trafford Hall Hotel, BW Signature Collection by BESTWESTERN",3.5,23 Talbot Rd,Old Trafford,Manchester,M16 0PE,+44 161 848 7791,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcInaK7g8O81swyGgsvZy8xdGN5d3puehAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CFMQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Salford District,Hotel ibis budget Manchester Salford Quays,3.7,19 Trafford Rd,Salford,Manchester,M5 3AW,+44 20 7660 0995,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcIx7DgrP3psbJGGgsvZy8xdmd4MDkwehAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CGkQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Manchester,"Whitworth Locke, Civic Quarter",4.7,74 Princess St,,Manchester,M1 6JD,+44 161 823 0530,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChoIt_zOuMm-nq_DARoNL2cvMTFnamMwdzMwdBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CH8QyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQkA4
Manchester,The Westlynne Hotel,4.2,16 Middleton Rd,Crumpsall,Manchester,M8 5DS,+44 161 721 4922,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgI5bLdifqIuuPCARoLL2cvMXRwZjZwYjMQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CJcBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Sale,Travelodge Manchester Sale,4.2,Unit 1,Citygate 1,Sale,M33 7JR,+44 871 559 1887,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChkIq9bcs_izqO8pGg0vZy8xMWJ6dDZudzRrEAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CK0BEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Wythenshawe,Britannia Airport Hotel,3.1,Palatine Rd,Northenden,Manchester,M22 4FH,+44 871 222 0019,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcI-5bo0tjp3f08GgsvZy8xdnZyNXM0dhAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CMMBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Metropolitan Borough of Stockport,Pymgate Lodge Hotel Manchester Airport,4.3,147 Styal Rd,Heald Green,Cheadle,SK8 3TG,+44 161 436 4103,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcInvKFluuu44gmGgsvZy8xdGhnZ2wzbRAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CNkBEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Metropolitan Borough of Wigan,The Greyhound Hotel Leigh,3.5,Sporting Lodge Inns,Warrington Rd,Leigh,WN7 3XQ,+44 1942 671256,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChcIkMyIsebhu9lnGgsvZy8xdGYxYjh2bBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CO8BEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Manchester,Atana Apartments Ltd,2.2,33 Withy Grove,Greater,Manchester,M4 2BJ,+44 7405 023050,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChkI-_a1lP_CurESGg0vZy8xMWZzbXYzZjJ3EAE?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR0EwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CIUCEMr3BGoYChMI6OHYuNz47gIVAAAAAB0AAAAAEJAO
Manchester,Native Manchester,4.6,Warehouse,Ducie St,Manchester,M1 2TP,+44 20 7313 3886,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChoIwszXuquZ6qXtARoNL2cvMTFoMDdmOTdnMBAB?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CCUQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQ_A8
Manchester,Roomzzz Aparthotel Manchester City,4.5,36 Princess St,,Manchester,M1 4JY,+44 161 236 2121,https://www.google.com/travel/hotels/Greater%20Manchester/entity/ChgIlP633afcwPruARoLL2cvMXZfbmMxcDkQAQ?g2lb=2502548%2C2503781%2C4258168%2C4270442%2C4306835%2C4317915%2C4328159%2C4371335%2C4401769%2C4419364%2C4463666%2C4466981%2C4482194%2C4482438%2C4486153%2C4491350%2C4495816%2C4496891%2C4503421%2C4507899%2C4270859%2C4284970%2C4291517&hl=en-BD&gl=bd&ap=EgNDR3cwA2gA&rp=OAFAAEgC&ictx=1&sa=X&utm_campaign=sharing&utm_medium=link&utm_source=htls&ts=CAESABpdCj8SOzIlMHg0ODdiYTY1NGQzODgyZWIxOjB4MmNjN2Q4MjIyMWM2ODA4MToSR3JlYXRlciBNYW5jaGVzdGVyGgASGhIUCgcI5Q8QAxgJEgcI5Q8QAxgKGAEyAggCKg8KCygBSgIgAToDQkRUGgA&ved=0CAsQyvcEahgKEwjo4di43PjuAhUAAAAAHQAAAAAQ_A8
