Title,Contact,Phone,Email,Website,Address,Hours,URL
Virginia Tractor - Winchester,Sales Department,(540) 625-1435,winchestergeneral@vatractor.com,http://www.vatractor.com,"1752 Berryville PikeWinchester, VA 22603",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/virginia-tractor-winchester
Blueline Manufacturing Co. - Sunnyside,Larry Wise,(509) 839-2066,larry@bluelinemfg.com,https://www.bluelinemfg.com,"31501 Yakima Valley Hwy Sunnyside, WA 99301",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: closed - closed,https://www.machinerypete.com/store/blueline-manufacturing-co-sunnyside
Virginia Tractor - Purcellville,Sales Department,(540) 518-0525,purcellvillegeneral@vatractor.com,http://www.vatractor.com,"17000 Berlin TurnpikePurcellville, VA 20132",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/virginia-tractor-purcellville
"Quality Equipment, LLC - Chesapeake ",Sales Department,(757) 300-0784,tsysum@qualityequip.com,http://www.qualityequip.com/,"1769 South Military HwyChesapeake, VA 23320",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/quality-equipment-llc-chesapeake
Virginia Tractor - Orange,Sales Department,(540) 609-2907,general@vatractor.com,http://www.vatractor.com,"12524 James Madison Hwy.Orange, VA 22960",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/virginia-tractor-orange
Virginia Tractor - Warrenton,Sales Department,(540) 625-1468,warrentongeneral@vatractor.com,http://www.vatractor.com,"8326 Meetze RoadWarrenton, VA 20187",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/virginia-tractor-warrenton
James River Equipment - Wakefield,Sales Department,(757) 260-5467,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"10489 General Mahone HighwayWakefield, VA 23888",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/james-river-equipment-wakefield
Meade Tractor - Wytheville,Sales Department,(276) 221-8263,teoakes@meadetractor.com,https://www.meadetractor.com/,"180 Cassell RoadWytheville, VA 24382",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/meade-tractor-wytheville
Meade Tractor - Abingdon,Sales Department,(276) 378-9352,teoakes@meadetractor.com,https://www.meadetractor.com/,"19226 Lee HighwayAbingdon, VA 24210",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/meade-tractor-abingdon
Virginia Tractor - Charlottesville,Sales Department,(434) 204-2320,charlottesvillegeneral@vatractor.com,http://www.vatractor.com,"3025 Ivy RoadCharlottesville, VA 22903",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/virginia-tractor-charlottesville
James River Equipment - Rocky Mount,Sales Department,(540) 696-5723,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"11160 Virgil H Goode HwyRocky Mount, VA 24151",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 07:30 AM - 05:30 PM,https://www.machinerypete.com/store/james-river-equipment-rocky-mount
Agri-Service - Pasco,Rena Olson,(509) 545-8833,renaolson@agri-service.com,http://www.agri-service.com/,"1620 E James St.Pasco, WA 99301",Sun: closed; Mon: 09:00 AM - 05:30 PM; Tue: 09:00 AM - 05:30 PM; Wed: 09:00 AM - 05:30 PM; Thu: 09:00 AM - 05:30 PM; Fri: 09:00 AM - 05:30 PM; Sat: 09:00 AM - 01:00 PM,https://www.machinerypete.com/store/agri-service-pasco
James River Equipment - Martinsville,Sales Department,(276) 218-9974,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com/,"156 Machinery DriveMartinsville, VA 24112",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-martinsville
James River Equipment - Toano,Sales Department,(757) 260-5387,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"7761 Richmond RoadToano, VA 23168",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-toano
James River Equipment - Tappahannock,Sales Department,(804) 251-2309,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"646 Richmond HighwayTappahannock, VA 22560",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 12:30 PM,https://www.machinerypete.com/store/james-river-equipment-tappahannock
James River Equipment - Harrisonburg,Sales Department,(540) 696-5760,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"1332 Garbers Church Rd.Harrisonburg, VA 22801",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/james-river-equipment-harrisonburg
James River Equipment - Fisherville,Sales Department,(540) 696-5767,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"98 Expo RoadFisherville, VA 22939",Sun: closed - closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: closed - closed,https://www.machinerypete.com/store/james-river-equipment-fisherville
Meade Tractor - Christiansburg,Sales Department,(540) 554-6781,teoakes@meadetractor.com,https://www.meadetractor.com/,"3963 South Main StreetChristiansburg, VA 24073",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/meade-tractor-christiansburg
James River Equipment - Dillwyn,Sales Department,(833) 520-0394,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"284 Main StreetDillwyn, VA 23936",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 12:30 PM,https://www.machinerypete.com/store/james-river-equipment-dillwyn
James River Equipment - Lacrosse,Sales Department,(844) 978-0045,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com/,"38431 Highway 58Lacrosse, VA 23950",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-lacrosse
James River Equipment - Chester,Sales Department,(804) 251-2318,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"1711 East Hundred RoadChester, VA 23836",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-chester
James River Equipment - Edinburg,Sales Department,(540) 696-5518,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"150 John Manville DriveEdinburg, VA 22824",Sun: closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-edinburg
James River Equipment - Burkeville,Sales Department,(833) 598-0078,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"510 W Colonial Trail Hwy.Burkeville, VA 23922",Sun: closed - closed; Mon: 07:00 AM - 05:30 PM; Tue: 07:00 AM - 05:30 PM; Wed: 07:00 AM - 05:30 PM; Thu: 07:00 AM - 05:30 PM; Fri: 07:00 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-burkeville
James River Equipment - Amherst,Sales Department,(833) 451-0028,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com/,"1953 S. Amherst Hwy.Amherst, VA 24521",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-amherst
"Hoober, Inc. - Wakefield",Kevin Vandervort,(757) 899-5959,kvandervort@hoober.com,http://www.hoober.com/,"11204 General Mahone Hwy.Wakefield, VA 23888",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/hoober-inc-wakefield
James River Equipment - Danville,Sales Department,(833) 685-0147,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"2055 South Boston RoadDanville, VA 24540",Sun: closed; Mon: 07:00 AM - 05:30 PM; Tue: 07:00 AM - 05:30 PM; Wed: 07:00 AM - 05:30 PM; Thu: 07:00 AM - 05:30 PM; Fri: 07:00 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-danville
"Hoober, Inc. - Ashland",Kevin  Vandervort,(717) 768-8231,kvandervort@hoober.com,http://www.hoober.com/,"10450 Success St.Ashland, VA 23005",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/hoober-inc-ashland
Shamblin Brothers Farm Supply - Looneyville,Ben Shamblin,(304) 927-1426,shamfarmsupply@yahoo.com,https://www.shamblinbrothersfarmsupply.com,"522 Linden RoadLooneyville, WV 25259",Sun: closed; Mon: 09:00 AM - 05:00 PM; Tue: 09:00 AM - 05:00 PM; Wed: 09:00 AM - 05:00 PM; Thu: 09:00 AM - 05:00 PM; Fri: 09:00 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/shamblin-brothers-farm-supply-looneyville
James River Equipment - Buchanan,Sales Department,(540) 274-1238,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com/,"17535 Main StBuchanan, VA 24066",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-buchanan
James River Equipment - Ashland,Sales Department,(804) 251-2304,webinfo@jamesriverequipment.com,http://www.jamesriverequipment.com,"11053 Leadbetter RoadAshland, VA 23005",Sun: closed - closed; Mon: 07:30 AM - 05:30 PM; Tue: 07:30 AM - 05:30 PM; Wed: 07:30 AM - 05:30 PM; Thu: 07:30 AM - 05:30 PM; Fri: 07:30 AM - 05:30 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/james-river-equipment-ashland
Middletown Tractor Sales - Fairmont,Sales Department,(304) 244-1772,mike@middletowntractor.com,http://middletowntractor.com,"2050 Boyers DriveFairmont, WV 26554",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/middletown-tractor-sales-fairmont
"Binkley & Hurst, LP - Harrisonburg",Brandon Auville,(800) 735-3584,brandon.auville@binkleyhurst.com,https://www.binkleyhurst.com/,"4310 South Valley PikeHarrisonburg, VA 22801",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/binkley-hurst-lp-harrisonburg
Bridgeport Equipment & Tool - Pennsboro,Sales Department,(304) 659-2917,bneville@bridgeportequip.com,www.bridgeportequip.com,"435 West Myles AvePennsboro, WV 26415",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 01:00 PM,https://www.machinerypete.com/store/bridgeport-equipment-tool-pennsboro
Bridgeport Equipment & Tool - Ripley,Sales Department,(304) 373-0400,bneville@bridgeportequip.com,www.bridgeportequip.com,"96 Outdoor Plaza DriveRipley, WV 25271",Sun: closed; Mon: 08:00 AM - 06:00 PM; Tue: 08:00 AM - 06:00 PM; Wed: 08:00 AM - 06:00 PM; Thu: 08:00 AM - 06:00 PM; Fri: 08:00 AM - 06:00 PM; Sat: 08:00 AM - 05:00 PM,https://www.machinerypete.com/store/bridgeport-equipment-tool-ripley
Bridgeport Equipment & Tool - New Martinsville,Sales Department,(304) 455-6686,bneville@bridgeportequip.com,www.bridgeportequip.com,"1200 S. Bridge StreetNew Martinsville, WV 26155",Sun: closed - closed; Mon: 07:00 AM - 06:00 PM; Tue: 07:00 AM - 06:00 PM; Wed: 07:00 AM - 06:00 PM; Thu: 07:00 AM - 06:00 PM; Fri: 07:00 AM - 06:00 PM; Sat: 07:00 AM - 03:00 PM,https://www.machinerypete.com/store/bridgeport-equipment-tool-new-martinsville
Boyd Cat - Nitro,Holly Richardson,(502) 424-6912,HollyRichardson@BoydCat.com,http://www.boydcat.com,"3 Park Road Hub Industrial ParkNitro, WV 25143",Sun: closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: closed,https://www.machinerypete.com/store/boyd-cat-nitro
Meade Tractor - Bluefield,Sales Department,(304) 451-0569,teoakes@meadetractor.com,https://www.meadetractor.com/,"161 Matilda PlaceBluefield, WV 24701",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/meade-tractor-bluefield
Bridgeport Equipment & Tool - Charleston,Sales Department,(304) 744-0555,bneville@bridgeportequip.com,www.bridgeportequip.com,"1504 Oakhurst Dr.Charleston, WV 25314",Sun: closed - closed; Mon: 08:00 AM - 06:00 PM; Tue: 08:00 AM - 06:00 PM; Wed: 08:00 AM - 06:00 PM; Thu: 08:00 AM - 06:00 PM; Fri: 08:00 AM - 06:00 PM; Sat: 11:00 AM - 04:00 PM,https://www.machinerypete.com/store/bridgeport-equipment-tool-charleston
David Atkins Farm Equipment - Union,David Atkins,(304) 646-4040,david_atkins@live.com,http://www.atkinsequipmentwv.com,"2801 Sweet Springs Valley Rd.Union, WV 24983",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 09:00 AM - 12:00 PM,https://www.machinerypete.com/store/david-atkins-farm-equipment-union
Bridgeport Equipment & Tool - Huntington,Sales Department,(304) 736-2120,bneville@bridgeportequip.com,www.bridgeportequip.com,"6777 Merrick Creek RdHuntington, WV 25702",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 PM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/bridgeport-equipment-tool-huntington
Boyd Cat - Parkersburg,Holly Richardson,(502) 424-6912,HollyRichardson@BoydCat.com,http://www.boydcat.com,"4010 Emerson AvenueParkersburg, WV 26104",Sun: closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: closed,https://www.machinerypete.com/store/boyd-cat-parkersburg
Boyd Cat - Belle,Holly Richardson,(502) 424-6912,HollyRichardson@BoydCat.com,http://www.boydcat.com,"1400 E. Dupont AvenueBelle, WV 25015",Sun: closed; Mon: 06:00 AM - 06:00 PM; Tue: 06:00 AM - 06:00 PM; Wed: 06:00 AM - 06:00 PM; Thu: 06:00 AM - 06:00 PM; Fri: 06:00 AM - 06:00 PM; Sat: closed,https://www.machinerypete.com/store/boyd-cat-belle
Boyd Cat - Beckley,Holly Richardson,(502) 424-6912,HollyRichardson@BoydCat.com,http://www.boydcat.com,"1314 Robert C. Byrd DriveCrab Orchard, WV 25827",Sun: closed; Mon: 08:00 AM - 04:30 PM; Tue: 08:00 AM - 04:30 PM; Wed: 08:00 AM - 04:30 PM; Thu: 08:00 AM - 04:30 PM; Fri: 08:00 AM - 04:30 PM; Sat: closed,https://www.machinerypete.com/store/boyd-cat-beckley
Zimmer Tractor - Aurora,Sales Department,(812) 926-3999,,https://www.zimmertractor.com/,"7690 US Hwy 50Aurora, IN 47001",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:30 PM,https://www.machinerypete.com/store/zimmer-tractor-aurora
"Bane-Welker Equipment, LLC - Ladoga",Sales Department,(765) 866-0253,amy.bane@bane-welker.com,http://bane-welker.com/,"48 E County Road 700 SLadoga, IN 47954",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/bane-welker-equipment-llc-ladoga
Titan Machinery - Miller,Sales epartment,(855) 688-4826,leadmanagement@titanmachinery.com,http://www.titanmachinery.com/,"1410 N Broadway Ave.Miller, SD 57362",Sun: closed - closed; Mon: 08:00 AM - 05:30 PM; Tue: 08:00 AM - 05:30 PM; Wed: 08:00 AM - 05:30 PM; Thu: 08:00 AM - 05:30 PM; Fri: 08:00 AM - 05:30 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/titan-machinery-miller
Zimmer Tractor - Brookville,Sales Department,(765) 647-2641,,https://www.zimmertractor.com/,"405 E 7th StreetBrookville, IN 47012",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:30 PM,https://www.machinerypete.com/store/zimmer-tractor-brookville
Wright Implement - Seymour,Sales Department,(812) 522-1922,jsmith@wrightimp.com,http://wrightimp.com,"1250 W 2nd StreetSeymour, IN 47274",Sun: closed - closed; Mon: 07:00 AM - 05:00 PM; Tue: 07:00 AM - 05:00 PM; Wed: 07:00 AM - 05:00 PM; Thu: 07:00 AM - 05:00 PM; Fri: 07:00 AM - 05:00 PM; Sat: 07:00 AM - 12:00 PM,https://www.machinerypete.com/store/wright-implement-seymour
Valley Equipment & Irrigation - Blackfoot,Tyson Andersen,(208) 268-1391,tyson@veiblackfoot.com,https://veiblackfoot.com/,"398 W Highway 39Blackfoot, ID 83221",Sun: closed - closed; Mon: 08:00 AM - 06:00 PM; Tue: 08:00 AM - 06:00 PM; Wed: 08:00 AM - 06:00 PM; Thu: 08:00 AM - 06:00 PM; Fri: 08:00 AM - 06:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/valley-equipment-irrigation-blackfoot
Titan Machinery - Huron,Sales Department,(855) 688-4826,leadmanagement@titanmachinery.com,http://www.titanmachinery.com/,"1701 US Hwy. 14 WestHuron, SD 57350",Sun: closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/titan-machinery-huron
"Hoober, Inc. - Seaford",Kevin Vandervort,(717) 768-8231,kvandervort@hoober.com,http://www.hoober.com/,"6367A Stein Hwy.Seaford, DE 19973",Sun: closed - closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/hoober-inc-seaford
"Smith Tractor Company - Jay, Fl",Dewayne Williams,(850) 572-6036,dwilliams@smithtractorco.com,https://smithtractorco.com/,"3834 Highway 4Jay, FL 32565",Sun: closed - closed; Mon: 07:00 AM - 04:00 PM; Tue: 07:00 AM - 04:00 PM; Wed: 07:00 AM - 04:00 PM; Thu: 07:00 AM - 04:00 PM; Fri: 07:00 AM - 04:00 PM; Sat: closed - closed,https://www.machinerypete.com/store/smith-tractor-company-jay-fl
United Ag & Turf - East Windsor,Eric Sarette,(860) 623-8296,eastwindsor@uatne.com,https://www.unitedagandturf.com,"105 South Main St.East Windsor, CT 06088",Sun: closed; Mon: 07:30 AM - 05:00 PM; Tue: 07:30 AM - 05:00 PM; Wed: 07:30 AM - 05:00 PM; Thu: 07:30 AM - 05:00 PM; Fri: 07:30 AM - 05:00 PM; Sat: 07:30 AM - 12:00 PM,https://www.machinerypete.com/store/united-ag-turf-east-windsor
Glade & Grove Supply - Belle Glade,Curtis Wager,(844) 422-8920,ihwager@gmail.com,http://gladeandgroveused.com/,"1006 SOUTH MAIN ST  Belle Glade, FL 33430",Sun: closed - closed; Mon: 08:00 AM - 05:00 PM; Tue: 08:00 AM - 05:00 PM; Wed: 08:00 AM - 05:00 PM; Thu: 08:00 AM - 05:00 PM; Fri: 08:00 AM - 05:00 PM; Sat: 08:00 AM - 12:00 PM,https://www.machinerypete.com/store/glade-grove-supply-belle-glade
"SunSouth, LLC - Donalsonville",Sales,(844) 899-5312,bharrell@sunsouth.com,http://www.sunsouth.com/,"5211 Hwy. 39Donalsonville, GA 39845",Sun: closed - closed; Mon: 07:00 AM - 06:00 PM; Tue: 07:00 AM - 06:00 PM; Wed: 07:00 AM - 06:00 PM; Thu: 07:00 AM - 06:00 PM; Fri: 07:00 AM - 06:00 PM; Sat: 07:00 AM - 01:00 PM,https://www.machinerypete.com/store/sunsouth-llc-donalsonville
